chapter_id,volume,chapter,source_file,line_start,line_end,source_heading,linked_scene_ids,status,boundary_status,remaining_review,notes
Adi230,4,230,MAHABHARATA-4-AADIPARVA_djvu.txt,14825,16423,"(ಯಮುನಾತೀರದಲ್ಲಿವಿಪ್ರವೇಷದಿಂದ ಬಂದು ಅಗ್ನಿಯಿಂದ ತನ್ನದುಚ್ಛಿತಿಯನ್ನು ತಿಳಿಸಿ ಖಾಂಡವದಹನಕ್ಕಾಗಿ ಕೃಷ್ಣಾರ್ಜುನರ ಸಹಾಯದ ಪ್ರಾರ್ಥನೆ. ತಮ್ಮ ತಮ್ಮ ಅಸ್ಪವನ್ನುಪಡೆದ ಕೃಷ್ಣಾರ್ಜುನರಿಂದ ಆಶ್ವಾಸನೆ, ಖಾಂಡವದಾಹದ ಉಪಕ್ರಮ.)",G37-S02 | G37-S03 | G37-S04 | G37-S05 | G37-S06,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi231,4,231,MAHABHARATA-4-AADIPARVA_djvu.txt,16424,17273,"(ಕೃಷ್ಣಾರ್ಜುನರ ರಕ್ಷಣೆಯಲ್ಲಿ ಅಗ್ನಿಯಿಂದ ಖಾಂಡವ ದಹನ, ಸರ್ವಪ್ರಾಣಿಗಳ ವಿನಾಶ. ದೇವತಾಗಣದ ಜೊತೆಯಲ್ಲಿ ಬಂದು ಇಂದ್ರನ ಯುದ್ಧಮತ್ತು ಅರ್ಜುನನ ಪ್ರತೀಕಾರ.)",G37-S07 | G37-S08 | G37-S09,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi232,4,232,MAHABHARATA-4-AADIPARVA_djvu.txt,17274,17722,(ಕೃಷ್ಣಾರ್ಜುನರ ರಕ್ಷಣೆಯಲ್ಲಿ ಅಗ್ನಿಯಿಂದ ಖಾಂಡವವನ ದಾಹ. ಕೃಷ್ಣಾರ್ಜುನರಿಂದ ಯುದ್ದಕ್ಕೆ ಬಂದ ದೇವತೆಗಳ ಪರಾಜಯ. ಅಶರೀರವಾಣಿಯಿಂದ ಇಂದ್ರನ ನಿವೃತ್ತಿ. ಅಗ್ನಿಯ ಹರ್ಷ. ಮಯನಿಗೆ ಅಭಯದಾನ.),G38-S01 | G38-S02 | G38-S03 | G39-S09,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi233,4,233,MAHABHARATA-4-AADIPARVA_djvu.txt,17723,18071,"(ಶಾಂರ್ಗಕಪಕ್ಟಿಗಳ ಅದಾಹಕ್ಕೆ ಕಾರಣಪ್ರಶ್ನೆ, ಮಂದಪಾಲಚರಿತೆ, ಮಕ್ಕಳಿಲ್ಲದ  ಅವನಿಂದ ಶಾಂರ್ಗಕ- ಪಕ್ಷಿರೂಪವನ್ನು ಧರಿಸಿ ಮಕ್ಕಳ ಉತ್ಪಾದನೆ.)",G38-S04 | G38-S05 | G38-S06 | G39-S09,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi234,4,234,MAHABHARATA-4-AADIPARVA_djvu.txt,18072,18316,"(ಸಮೀಪಿಸುತ್ತಿರುವ ಅಗ್ನಿಯನ್ನು ನೋಡಿ ಜರಿತೆಯ ವಿಹ್ವಲತಾ, ಮಕ್ಕಳನ್ನು ಉಳಿಸಲು ಅವರ ಜೊತೆಯಲ್ಲಿಸಂವಾದ. ಮೂಷಿಕಬಿಲವನ್ನು ಪ್ರವೇಶಿಸಲು ಮಕ್ಕಳ ನಿರಾಕರಣೆ.)",G38-S07 | G38-S08 | G39-S09,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi235,4,235,MAHABHARATA-4-AADIPARVA_djvu.txt,18317,18525,(ಇಲಿಯ ಬಿಲವನ್ನು ಪ್ರವೇಶಿಸಲು ತಾಯಿಯ ನಿರ್ಬಂಧ. ಮಕ್ಕಳಿಂದ ಅದರ ನಿರಾಕರಣೆ. ತಾಯಿಯು ಹೇಳಿದ ಶ್ಯೇನವೃತ್ತಾಂತದಲ್ಲಿ ಮಕ್ಕಳ ಅವಿಶ್ವಾಸ. ಜರಿತಾರಿಯಿಂದ ಅಗ್ನಿಯ ಸ್ತೋತ್ರ.),G39-S01 | G39-S02 | G39-S09,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi236,4,236,MAHABHARATA-4-AADIPARVA_djvu.txt,18526,18793,(ಸಮೀಪದಲ್ಲಿಬರುತ್ತಿರುವ ಅಗ್ನಿಯನ್ನುನೋಡಿ ಜರಿತಾರಿಯಾದಿಗಳ ಸ್ತೋತ್ರ. ಪ್ರಸನ್ನನಾದ ಅಗ್ನಿಯಿಂದ ಅವರ ಮೋಚನೆ.),G39-S03 | G39-S04 | G39-S09,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi237,4,237,MAHABHARATA-4-AADIPARVA_djvu.txt,18794,19389,(ಮಂದಪಾಲನಿಗೆ ಲಪಿತೆಯ ಮತ್ತು ಜರಿತೆಯ ತಿರಸ್ಕಾರದ ವಚನಗಳು. ಪತ್ನೀಪುತ್ರರೊಡನೆ ಮಂದಪಾಲನ ದೇಶಾಂತರ ಗಮನ. ಸ್ವರ್ಗದಿಂದ ಇಂದ್ರನ ಆಗಮನ. ಸಂತೋಷಪ್ರಕಟನ ಮತ್ತು ವರದಾನ.),I1-S05 | G39-S05 | G39-S06 | G39-S07 | G39-S08 | G39-S09,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Sabha001,4,1,MAHABHARATA-4-AADIPARVA_djvu.txt,19420,19745,"(ತನಗೆ ಮಾಡಿದ ಉಪಕಾರಕ್ಕಾಗಿ ಪ್ರತ್ಯುಪಕಾರವನ್ನು ಸ್ವೀಕರಿಸೆಂದು ಅರ್ಜುನನಿಗೆ ಮಯನ ಪ್ರಾರ್ಥನೆ. ಅರ್ಜುನನ ನಿರಾಕರಣೆ, ಸಭೆಯನ್ನುನಿರ್ಮಾಣ ಮಾಡುವಂತೆ ಕೃಷ್ಣನಿಂದ ಆದೇಶ.)",I1-S05 | I4-S03 | G40-S01 | G40-S02,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Sabha002,4,2,MAHABHARATA-4-AADIPARVA_djvu.txt,19746,20092,(ಕೃಷ್ಣನ ಪ್ರಯಾಣ ಧರ್ಮರಾಜ ಮೊದಲಾದವರ ಸಾರಥ್ಯಗಳು ಸ್ವಲ್ಧದೂರಹೋಗಿ ಧರ್ಮರಾಜಾದಿಗಳ ಹಿಂದುರುಗುವಿಕೆ. ಕೃಷ್ಣನ ದ್ವಾರಕಾಪ್ರಾಪ್ಟಿ ಮತ್ತು ದ್ಹಾರಕೆಯಲ್ಲಿಸುಖವಾಸ.),G40-S03,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Sabha003,4,3,MAHABHARATA-4-AADIPARVA_djvu.txt,20093,20501,"(ಸಭೆಯನ್ನುನಿರ್ಮಾಣ ಮಾಡುವ ದ್ರವ್ಯಗಳನ್ನುತರಲು ಬಿಂದುಸರೋವರಕ್ಕೆ ಮಯನ ಪ್ರಯಾಣ, ಗದಾ ಮತ್ತು ಶಂಖಗಳ ಜೊತೆಯಲ್ಲಿನಿರ್ಮಾಣ ಸಾವಗ್ರಿಗಳನ್ನು ತೆಗೆದುಕೊಂಡು ಹಿಂದಿರುಗುವಿಕೆ, ಭೀಮಾರ್ಜುನರಿಗೆ ಗದಾಶಂಖಗಳನ್ನು ಕೊಟ್ಟು ಸಭೆಯ ನಿರ್ಮಾಣ.)",G40-S04 | G40-S05 | SFSF01-S01 | SFSF01-S02 | SFSF01-S03 | SFSF01-S04,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Sabha004,4,4,MAHABHARATA-4-AADIPARVA_djvu.txt,20502,20919,(ಯುಧಿಷ್ಠಿರ ಸಭಾಪ್ರವೇಶ),G40-S06 | V4C01-S01 | V4C02-S01 | V4C02-S02 | V4C02-S03 | V4C02-S04 | V4C02-S05 | V4C02-S06 | V4C02-S07,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Sabha005,4,5,MAHABHARATA-4-AADIPARVA_djvu.txt,20920,22238,"(ಸಭೆಗೆ ನಾರದರ ಆಗಮನ, ಯುಧಿಷ್ಠಿರನ ಜೊತೆಯಲ್ಲಿಕುಶಲ ಪ್ರಶ್ನೆಯನ್ನು ಮಾಡುವ ನೆಪದಿಂದ ಅವನಿಗೆ ರಾಜನೀತಿಯ ಉಪದೇಶ )",G40-S07 | G40-S08 | BS01-S01 | BS01-S02 | BS01-S03 | BS01-S04 | BS01-S05 | BS01-S06 | BS01-S07 | BS01-S08 | BS01-S09 | BS01-S10 | BS01-S11 | BS01-S12 | BS01-S13,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Sabha006,4,6,MAHABHARATA-4-AADIPARVA_djvu.txt,22239,22430,"(ಸಂತುಷ್ಠನಾದ ಯುಧಿಷ್ಠಿರನಿಂದ ನಾರದರನ್ನುಕುರಿತು ಉಳಿದ ಸಭೆಗಳ ಬಗ್ಗೆ ಪ್ರಶ್ನೆ, ಉತ್ತರವನ್ನು ಹೇಳಲು ನಾರದರ ಪ್ರತಿಜ್ಞೆ.) '",G41-S01,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Sabha007,4,7,MAHABHARATA-4-AADIPARVA_djvu.txt,22431,22690,. (ಇಂದ್ರಸಭೆಯ ವರ್ಣನೆ),G41-S02 | BS02-S01 | BS02-S06 | V4C03-S01 | V4C03-S02 | V4C03-S03 | V4C03-S04 | V4C03-S05,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Sabha008,4,8,MAHABHARATA-4-AADIPARVA_djvu.txt,22691,23037,(ಯಮಸಭೆಯ ವರ್ಣನೆ),G41-S03 | BS02-S02 | BS02-S06 | V4C04-S01 | V4C04-S02 | V4C04-S03 | V4C04-S04 | V4C04-S05 | V4C04-S06 | V4C04-S07,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Sabha009,4,9,MAHABHARATA-4-AADIPARVA_djvu.txt,23038,23424,(ವರುಣಸಭೆಯವರ್ಣನೆ),G41-S04 | BS02-S03 | BS02-S06 | V4C05-S01 | V4C05-S02 | V4C05-S03 | V4C05-S04 | V4C05-S05 | V4C05-S06 | V4C05-S07,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Sabha010,4,10,MAHABHARATA-4-AADIPARVA_djvu.txt,23425,23731,(ಕುಬೇರಸಭೆಯ ವರ್ಣನೆ),G41-S05 | BS02-S04 | BS02-S06 | V4C06-S01 | V4C06-S02 | V4C06-S03 | V4C06-S04 | V4C06-S05 | V4C06-S06,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Sabha011,4,11,MAHABHARATA-4-AADIPARVA_djvu.txt,23732,24411,(ಬ್ರಹ್ಮಸಭೆಯ ವರ್ಣನೆ),G41-S06 | BS02-S05 | BS02-S06 | V4C07-S01 | V4C07-S02 | V4C07-S03 | V4C07-S04 | V4C07-S05 | V4C07-S06 | V4C07-S07 | V4C07-S08 | V4C08-S01 | V4C08-S02,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Sabha012,4,12,MAHABHARATA-4-AADIPARVA_djvu.txt,24412,24801,"(ಯುಧಿಷ್ಠಿರನ ಪ್ರಶ್ನೆಗೆ ಉತ್ತರವಾಗಿ ನಾರದರಿಂದ ಇಂದ್ರಸಭೆಯ ಪ್ರಾಪ್ತಿಗೆ ರಾಜಸೂಯಯಾಗವು ಕಾರಣವೆಂದು ತಿಳಿಸಿ, ಪಾಂಡುವಿನ ಆದೇಶವನ್ನು ಧರ್ಮರಾಜನಿಗೆ ತಿಳಿಸುವುದು.)",G41-S07 | G41-S08,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Sabha013,4,13,MAHABHARATA-4-AADIPARVA_djvu.txt,24802,25147,(ರಾಜಸೂಯಯಜ್ಞಾಚರಣೆಯಬಗ್ಗೆ ಮಂತ್ರಿಗಳ ಜೊತೆಯಲ್ಲಿ ಯುಧಿಷ್ಠಿರನ ಸಮಾಲೋಚನೆ. ಮತ್ತು ರಾಜಸೂಯ ಯಾಗವನ್ನು ಮಾಡಲು ಸಂಕಲ್ಪ),G42-S01 | G42-S02,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Sabha014,4,14,MAHABHARATA-4-AADIPARVA_djvu.txt,25148,25564,(ಇಂದ್ರಪ್ರಸ್ಥ ಶ್ರೀಕೃಷ್ಣನ ಆಗಮನ),G42-S03,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Sabha015,4,15,MAHABHARATA-4-AADIPARVA_djvu.txt,25565,26182,(ಯುಧಿಷ್ಠಿರನ ಸನ್ನಿಧಿಯಲ್ಲಿ ಕೃಷ್ಣನಿಂದ ಜರಾಸಂಧನ ಶೌರ್ಯದ ವರ್ಣನೆ),G42-S04 | G42-S05 | BS03-S01 | BS03-S02,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Sabha016,4,16,MAHABHARATA-4-AADIPARVA_djvu.txt,26183,26574,(ಕೃಷ್ಣನಿಂದ ರಾಜಸೂಯಯಾಗಕ್ಕೆ ಸಂಭವಿಸಬಹುದಾದ ವಿಫ್ಗಗಳ ನಿರೂಪಣೆ),G42-S06,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Sabha017,4,17,MAHABHARATA-4-AADIPARVA_djvu.txt,26575,26813,(ರಾಜಸೂಯ ವಿಷಯದಲ್ಲಿ ಕೃಷ್ಣಯುಧಿಷ್ಠಿರ ಭೀಮರ ಸಮಾಲೋಚನೆ),G42-S07 | G42-S08,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Sabha018,4,18,MAHABHARATA-4-AADIPARVA_djvu.txt,26814,27057,(ಯುಧಿಷ್ಠಿರ ಅರ್ಜುನರ ಸಂವಾದ),G42-S09,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.","Duplicated chapter18 opening at26814 and26898, with return to chapter17 end in between; source scan verification needed."
Sabha019,4,19,MAHABHARATA-4-AADIPARVA_djvu.txt,27058,27646,"(ಕೃಷ್ಣನಿಂದ ಯುಧಿಷ್ಠಿರನನ್ನು ಕುರಿತು, ಜರಾಸಂಧನ ಜನ್ಮವೃತಾಂತ ವರ್ಣನೆ)",G43-S01 | G43-S02 | G43-S03 | SFSF02-S01,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Sabha020,4,20,MAHABHARATA-4-AADIPARVA_djvu.txt,27647,28030,(ತನ್ನ ಸ್ವರೂಪವನ್ನು ತಿಳಿಸಿ ಜರೆಯ ಅಂರ್ತಧಾನ; ಜರಾಸಂಧನ ಅಭಿವೃದ್ಧಿ ಕಥನ.),G43-S04 | G43-S05 | SFSF02-S01 | SFSF03-S01 | SFSF03-S02 | SFSF04-S01,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Sabha021,4,21,MAHABHARATA-4-AADIPARVA_djvu.txt,28031,28479,"(ಜರಾಸಂಧನ ವಧೆಯನ್ನು ಉದ್ದೇಶಿಸಿ, ಕೃಷ್ಣ: ಭೀಮಾರ್ಜುನರಿಂದ ಮಗಧದೇಶಕ್ಕೆ ಗಮನ.)",G43-S06 | SFSF04-S02 | SFSF05-S01 | SFSF05-S02,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Sabha022,4,22,MAHABHARATA-4-AADIPARVA_djvu.txt,28480,29745,"(ಜರಾಸಂಧನ ಪುರದವರ್ಣನೆ, ಕೃಷ್ಣಮೂದಲಾದವರ ಪ್ರವೇಶಪ್ರಕಾರ. ಜರಾಸಂಧನ ಜೊತೆಯಲ್ಲಿ ಅವರ ವಿವಾದ, ಮತ್ತು ಭೀಮಸೇನನ ಯುದ್ಧ್ಯೋದ್ಯಮ.)",G43-S07 | G43-S08 | G43-S09 | G44-S06 | BS03-S03 | BS03-S04 | BS03-S05 | BS03-S06 | SFSF05-S03 | SFSF05-S04 | SFSF05-S05 | SFSF06-S01,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Sabha023,4,23,MAHABHARATA-4-AADIPARVA_djvu.txt,29746,30655,(ಕೃಷ್ಣಜರಾಸಂಧರ ವೈರಕ್ಕೆ ನಿಮಿತ್ತ ಕಥನ ಮತ್ತು ಭೀಮಜರಾಸಂಧರ ಯುದ್ಧವರ್ಣನೆ.),G44-S01 | G44-S02 | G44-S03 | G44-S04 | G44-S05 | G44-S07 | G44-S11 | BS03-S06 | BS03-S07 | BS03-S08,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Sabha024,4,24,MAHABHARATA-4-AADIPARVA_djvu.txt,30656,31396,(ಜರಾಸಂಧವಧೆ),I1-S05 | I4-S03 | G44-S08 | G44-S09 | G44-S10 | G44-S12 | G44-S13,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
