block_id,file,line_start,line_end,chapter_ids,linked_scene_ids,source_text,retention_status,adaptation_verification,source_layer_candidate
V1L02498,MAHABHARATA-1-AADIPARVA-_djvu (1).txt,2498,2501,,I1-S03 | FF01-S16,"ಮಹಾಭಾರತದ ಮಂಗಳಶ್ಲೋಕದಲ್ಲಿಯೇ ವಿವಾದವಿರುವುದು ಇನ್ನೂ ಹೆಚ್ಚಿನ 
ಆಶ್ಚರ್ಯಕ್ಕೆ ಕಾರಣವಾಗಿದೆ. ಕೆಲವರು ""ನಾರಾಯಣಂ ನಮಸೃೃತ್ಯ' ಎಂಬುದನ್ನು 
ಮಂಗಳಶ್ಲೋಕವೆನ್ನುತ್ತಾರೆ. ಇನ್ನೂ ಕೆಲವರು “ರೋಮಹರ್ಷಣಪುತ್ರಃ ಉಗ್ರಶ್ರವಃ' 
ಎಂಬುದನ್ನೇ ಮಂಗಳಶ್ಲೋಕವೆನ್ನುತ್ತಾರೆ. ಆದರೆ ಶ್ರೀಮನ್ಮಧ್ವಾಚಾರ್ಯರು ",retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V1L02504,MAHABHARATA-1-AADIPARVA-_djvu (1).txt,2504,2504,,I1-S03 | FF01-S16,“ನಾರಾಯಣಂ ಸುರಗುರುಂ ಜಗದೇಕನಾಥಂ ,retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V1L02506,MAHABHARATA-1-AADIPARVA-_djvu (1).txt,2506,2506,,I1-S03 | FF01-S16,ಭಕ್ತಪ್ರಿಯಂ ಸಕಲಲೋಕನಮಸ್ಥತಂ ಚ । ,retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V1L02508,MAHABHARATA-1-AADIPARVA-_djvu (1).txt,2508,2508,,I1-S03 | FF01-S16,ತೈಗುಣ್ಯವರ್ಜಿತಮಜಂ ವಿಭುಮಾದ್ಯಮೀಶಂ ,retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V1L02510,MAHABHARATA-1-AADIPARVA-_djvu (1).txt,2510,2510,,I1-S03 | FF01-S16,ವಂದೇ ಭವಫ್ಲುಮರಾಸುರಸಿದ್ದವಂದ್ಯಮ್‌ ॥ ,retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V1L02512,MAHABHARATA-1-AADIPARVA-_djvu (1).txt,2512,2512,,I1-S03 | FF01-S16,ಎಂಬುದೇ ಮಹಾಭಾರತದ ಮಂಗಳಶ್ಲೋಕವೆಂದು ಘೋಷಿಸಿದ್ದಾರೆ. ,retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V1L02514,MAHABHARATA-1-AADIPARVA-_djvu (1).txt,2514,2515,,I1-S03 | FF01-S16,"ಶ್ರೀಮನ್ಮಧ್ವಾಚಾರ್ಯರ ಪರಂಪರೆಯಲ್ಲಿ ಬಂದಿರುವ ಮತ್ತೊಬ್ಬ ಧೀರೋದಾತ್ತ 
ವ್ಯಾಖ್ಯಾನಕರ್ತೃಗಳೆಂದರೆ ಶ್ರೀಮನ್‌ ವಾದಿರಾಜತೀರ್ಥರು. ಇವರು ",retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V1L02518,MAHABHARATA-1-AADIPARVA-_djvu (1).txt,2518,2518,,I1-S03 | FF01-S16,LXIV ಮಹಾಭಾರತ ,retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V1L02521,MAHABHARATA-1-AADIPARVA-_djvu (1).txt,2521,2527,,I1-S03 | FF01-S16,"ಮಹಾಭಾರತಗ್ರಂಥಕ್ಕೆ ""ಲಕ್ಷಾಲಂಕಾರ' ಎಂಬ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆದಿದ್ದಾರೆ. ಮತ್ತು 
ಶ್ರೀಮದಾಚಾರ್ಯರ ""ಮಹಾಭಾರತ ತಾತ್ಸರ್ಯನಿರ್ಣಯ' ಎಂಬ ಗ್ರಂಥಕ್ಕೂ ಕೂಡ 
ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆದಿದ್ದಾರೆ. ಶ್ರೀಮನ್ಮಹಾಭಾರತತಾತ್ಪರ್ಯನಿರ್ಣಯದ 
ವ್ಯಾಖ್ಯಾನದಲ್ಲಿ ಶ್ರೀ ವಾದಿರಾಜರು ""ನಾರಾಯಣಂ ಸುರಗುರುಂ' ಎಂಬ ಶ್ಲೋಕವೇ 
ಮಂಗಳಶ್ಲೋಕವೆಂದು ದಾಖಲಿಸಿದ್ದಾರೆ. ತಾವು ಕೇರಳ ಪ್ರದೇಶದಲ್ಲಿ ಸಂಚರಿಸುತ್ತಿರುವಾಗ 
ಅಲ್ಲಿ ದೊರೆತ ತಾಳೆಗರಿಯಲ್ಲಿ ಈ ಪಾಠವು ದೊರೆತಿದೆ ಎನ್ನುತ್ತಾರೆ - ""ಕೇರಳದೇಶಸ್ಯ 
ಪುರಾತನ ಪುಸ್ತಕೇಷು ಅದ್ಯಾಪಿ ದೃಶ್ಯತೇ' (ತಾತ್ಪರ್ಯನಿರ್ಣಯ ೨-೫೭). ",retained_verbatim_OCR,not_sentence_verified,commentary_heading
V1L02530,MAHABHARATA-1-AADIPARVA-_djvu (1).txt,2530,2537,,I1-S03 | FF01-S16,"ಶ್ರೀಮದಾಚಾರ್ಯರು ಅನೇಕ ಶೈಥಿಲ್ಯಗಳನ್ನು ತಮ್ಮ ಪ್ರಭಾವದಿಂದ, 
ಉಪನ್ಯಾಸಗಳಿಂದ, ಗ್ರಂಥಗಳ ರಚನೆಯಿಂದ ಬಹಳವಾಗಿ ಸರಿಪಡಿಸಿದ್ದಾರೆ. ಹಾಗೂ 
ಗ್ರಂಥಗಳ ಸರಿಯಾದ ಅರ್ಥವನ್ನು ಪ್ರಚುರ ಪಡಿಸಿದ್ದಾರೆ. ಈ ರೀತಿಯಾಗಿ ಮಾಡಿರುವ 
ಕಾರ್ಯವೈಖರಿ ಬೇರೆ ಯಾರಲ್ಲಿಯೂ ಕಾಣಿಸುವುದಿಲ್ಲ. ಮಹಾಭಾರತವನ್ನು ಸರಿಯಾಗಿ 
ಅರ್ಥ ಮಾಡಿಕೊಳ್ಳಬೇಕಾದರೆ, ಹಿಂದೆಯೂ ಮತ್ತೆ ಇಂದಿಗೂ ಶ್ರೀಮನ್ನಧ್ವಾಚಾರ್ಯರೇ 
ದಾರಿದೀಪವಾಗಿದ್ದಾರೆ. ಈ ಕಾರಣದಿಂದ ಶ್ರೀಮನ್ನಧ್ವಾಚಾರ್ಯರ ಮತ್ತು 
ಶ್ರೀಮನ್‌ವಾದಿರಾಜತೀರ್ಥರ ಮಾರ್ಗದರ್ಶನದಲ್ಲಿ ಮೂಲಮಹಾಭಾರತವನ್ನು ನಾವು 
ತಿಳಿದುಕೊಳ್ಳಬೇಕು. ಆದರೆ ಇಲ್ಲಿಯ ತನಕ ಈ ಕೆಲಸ ಆಗಿರುವುದಿಲ್ಲ. ",retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V1L02540,MAHABHARATA-1-AADIPARVA-_djvu (1).txt,2540,2549,,I1-S03 | FF01-S16,"ಇಂದು ದೊರಕುತ್ತಿರುವ ಹಲವಾರು ತಾಳೆಗರಿ ಪ್ರತಿಗಳಲ್ಲಿ ಶುದ್ಧಪಾಠವನ್ನು 
ಹುಡುಕುವುದೇ ಒಂದು ಸಾಹಸದ ಕೆಲಸ. ಇದಕ್ಕಾಗಿ ನೈಪುಣ್ಯಪಡೆದ ಸಂಶೋಧಕ 
ಪಡೆಯೇ ಬೇಕಾಗುತ್ತದೆ. ಅನೇಕ ವಿದ್ವಾಂಸರ ಪರಸ್ಪರ ಸಹಕಾರ ಅನಿವಾರ್ಯವಾಗುತ್ತದೆ. 
ಮತ್ತು ಶ್ರೀಮನ್ಮಧ್ವಾಚಾರ್ಯರ ಮಹಾಭಾರತತಾತ್ವರ್ಯನಿರ್ಣಯ ಮತ್ತು 
ಶ್ರೀಮನ್‌ವಾದಿರಾಜತೀರ್ಥರ ಲಕ್ಷಾಲಂಕಾರಗಳ ವಿಶೇಷ ಅಧ್ಯಯನವನ್ನು ಹೊಂದಿರುವ 
ವಿದ್ವಾಂಸರೇ ಈ ಸಂಶೋಧನೆಯನ್ನು ನಡೆಸಬೇಕು. ಅಂತಹ ಸಂಶೋಧಕರು ನಮ್ಮಲ್ಲಿ 
ಇದ್ದಾರೆಂಬುದೇ ಹೆಮ್ಮೆಯ ವಿಷಯ. 
ನಾವು ಮಾಡುತ್ತಿರುವ ಕಾರ್ಯ 
ನಮ್ಮ ಬಳಿ ಸುಮಾರು ೫೦೦ ವರ್ಷಗಳಿಗಿಂತಲೂ ಪ್ರಾಚೀನವಾದ ಮಹಾಭಾರತ 
ತಾಳೆಗರಿಗಳ ಸಂಗ್ರಹವಿದೆ. ಈ ತಾಳೆಗರಿಗಳು ಬಹುಷಃ ಶ್ರೀಮದ್‌ ವಾದಿರಾಜತೀರ್ಥರ ",retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V1L02552,MAHABHARATA-1-AADIPARVA-_djvu (1).txt,2552,2553,,I1-S03 | FF01-S16,"ಕಾಲದಲ್ಲಿ ಬರೆದಿರಬಹುದೆಂದು ಊಹಿಸಲಾಗಿದೆ. ತಾತರ್ಯನಿರ್ಣಯ ಹಾಗೂ 
ಲಕ್ಷಾಲಂಕಾರ ಎಂಬ ವ್ಯಾಖ್ಯಾನಗಳಿಗೆ ಇವುಗಳಲ್ಲಿರುವ ಪಾಠ ಬಹಳ ಹತ್ತಿರವಾಗಿವೆ. ",retained_verbatim_OCR,not_sentence_verified,commentary_heading
V1L02556,MAHABHARATA-1-AADIPARVA-_djvu (1).txt,2556,2556,,I1-S03 | FF01-S16,ಆದಿಪರ್ವ LXV ,retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V1L02559,MAHABHARATA-1-AADIPARVA-_djvu (1).txt,2559,2564,,I1-S03 | FF01-S16,"ಇಷ್ಟು ಅಮೂಲ್ಯವಾದ ತಾಳೆಗರಿಗಳ ಗ್ರಂಥಸಮುದಾಯವು ಇದುವರೆಗೂ 
ಪ್ರಕಾಶನವೇ ಆಗಿರುವುದಿಲ್ಲ. ಇದನ್ನು ಪ್ರಕಾಶನ ಪಡಿಸುವುದು ಸುಲಭದ ಮಾತೂ ಅಲ್ಲ. 
ಅನೇಕ ವಿದ್ವಾಂಸರ ಸಹಕಾರವಷ್ಟೇ ಅಲ್ಲದೇ ಸಾವಿರಾರು ಜನರ ಬೆಂಬಲ ಬೇಕಾಗುತ್ತದೆ. 
ಅತ್ಯಂತ ಶ್ರದ್ಧೆಯಿರುವ ಪೀಠಾಧಿಪತಿಗಳಿಂದಷ್ಟೇ ಇಂಥಾ ದೊಡ್ಡ ಕಾರ್ಯವನ್ನು ನಡೆಸಲು 
ಸಾಧ್ಯ. ಸಾಮಾನ್ಯವ್ಯಕ್ತಿಗಳಿಗೆ ಇಂಥ ಘನಕಾರ್ಯದ ಕಷ್ಟವನ್ನು ಊಹಿಸಲೂ ಕೂಡ 
ಸಾಧ್ಯವಿಲ್ಲ. ",retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V1L02566,MAHABHARATA-1-AADIPARVA-_djvu (1).txt,2566,2570,,I1-S03 | FF01-S16,"ನಾವು ಪ್ರಕೃತ ಅನೇಕ ತಾಳೆಗರಿಗಳ ಪಾಠಗಳನ್ನು ಹೊಂದಿರುವುದಷ್ಟೇ ಅಲ್ಲದೇ 
ಮುದ್ರಿತ ಪುಸ್ತಕಗಳೆಲ್ಲವನ್ನೂ ಕೂಡ ಸಂಗ್ರಹಿಸಿದ್ದೇವೆ. ನಮ್ಮ ಕಣ್ಣೆದುರಿಗೆ ಕಾಣಿಸುವ ಎಲ್ಲ 
ಗ್ರಂಥಗಳನ್ನು ಒಟ್ಟು ಸೇರಿಸಿ, ಪ್ರಾಚೀನ ತಾಳೆಗರಿಗಳನ್ನು ಓದಲು ಪರಿಣತರಾದ ಯುವಕ 
ವಿದ್ವಾಂಸರ ಬಳಿ ಅವುಗಳನ್ನೆಲ್ಲಾ ತರ್ಜುಮೆಗೊಳಿಸಿ ಸಂಶೋಧನೆಯ ಕಾರ್ಯ ಭರದಿಂದ 
ನಡೆಯುತ್ತಿದೆ. ",retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V1L02573,MAHABHARATA-1-AADIPARVA-_djvu (1).txt,2573,2575,,I1-S03 | FF01-S16,"ಮೊಟ್ಟಮೊದಲು ಶುದ್ಧವಾದ ಪಾಠವನ್ನು ನಿರ್ಣಯಿಸುವುದೇ ದೊಡ್ಡ ಕೆಲಸ. ಶುದ್ಧ 
ಪಾಠ ದೊರೆತ ಮೇಲೆ ಪ್ರಥಮಬಾರಿಗೆ ಕನ್ನಡಭಾಷೆಯಲ್ಲಿ ಪ್ರತಿಶ್ಲೋಕಗಳ 
ಅನುವಾದವನ್ನೂ ಮಾಡುತ್ತಿದ್ದೇವೆ. ",retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V1L02577,MAHABHARATA-1-AADIPARVA-_djvu (1).txt,2577,2584,,I1-S03 | FF01-S16,"ಒಂದು ದೊಡ್ಡ ಕಟ್ಟಡವನ್ನು ನಿರ್ಮಾಣ ಮಾಡಬೇಕೆಂದರೆ ಶ್ರೀಮಂತನಾದ 
ವ್ಯಕ್ತಿಯಿಂದ ಹಿಡಿದು ಕೂಲಿಕೆಲಸಗಾರನ ತನಕ ಪ್ರತಿಯೊಬ್ಬನೂ ದುಡಿಯಬೇಕು. ತಮ್ಮ 
ತಮ್ಮ ಅರ್ಹತೆಗೆ ತಕ್ಕಂತೆ ತಾವು ದುಡಿದಾಗ ಮಾತ್ರ ಅಚ್ಚುಕಟ್ಟಾದ ಕಟ್ಟಡವು 
ನಿರ್ಮಾಣವಾಗುತ್ತದೆ. ಅದರಂತೆ ನಾವೂ ಕೂಡ ಮಹಾಭಾರತ ಎಂಬ ಸುಭದ್ರವಾದ 
ಅರಮನೆಯನ್ನು ಕಟ್ಟಬೇಕಾಗಿದೆ. ಇದಕ್ಕಾಗಿ ಶ್ರೀಮಂತರಾದ ವ್ಯಕ್ತಿಗಳಷ್ಟೇ ಅಲ್ಲದೇ, 
ಅಥವಾ ಶ್ರೇಷ್ಠವಿದ್ದಾಂಸರಷ್ಟೇ ಅಲ್ಲದೇ ಪ್ರತಿಯೊಬ್ಬ ಜನಸಾಮಾನ್ಯರೂ ಕೂಡ ಇದರಲ್ಲಿ 
ಪಾಲ್ಗೊಳ್ಳಬೇಕು. ನೀವು ನೀಡುವ ಪ್ರತಿಯೊಂದು ರೂಪಾಯಿಗಳೇ ಶ್ಲೋಕದಲ್ಲಿರುವ 
ಅಕ್ಷರಗಳೆ ಜೋಡಣೆ. ",retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V1L02587,MAHABHARATA-1-AADIPARVA-_djvu (1).txt,2587,2592,,I1-S03 | FF01-S16,"ಮೂವತ್ತೆರಡು ಅಕ್ಷರಗಳು ಸೇರಿ ಒಂದು ಶ್ಲೋಕವಾಗುತ್ತದೆ. ಈ ಮೂವತ್ತೆರಡು 
ಅಕ್ಷರಗಳ ಮಧ್ಯದಲ್ಲಿಒಂದು ಅಕ್ಷರವಿಲ್ಲದಿದ್ದರೂ ಶ್ಲೋಕವು ಪರಿಪೂರ್ಣ- ವಾಗುವುದಿಲ್ಲ. 
ಅದರಂತೆ ನೀವು ನೀಡುವ ಒಂದು ರೂಪಾಯಿ ಇಲ್ಲದಿದ್ದರೂ ನಮ್ಮ ಈ ಯೋಜನೆ 
ಪರಿಪೂರ್ಣವಾಗುವುದಿಲ್ಲ. ಅದಕ್ಕಾಗಿ ನಿಮ್ಮ ಅನುಕೂಲಕ್ಕೆ ತಕ್ಕಂತೆ ಎಲ್ಲರೂ ಕೂಡ 
ಇದರಲ್ಲಿ ಭಾಗವಹಿಸಿರಿ. ನೀವು ಎಷ್ಟು ರೀತಿಯಲ್ಲಿ ಇದರಲ್ಲಿ ತೊಡಗಿ ಮಹಾಭಾರತವನ್ನು 
ರಕ್ಷಿಸುತ್ತೀರೋ ಅಷ್ಟೇ ಉನ್ನತಮಾರ್ಗದಲ್ಲಿ ಮಹಾಭಾರತ ಗಂಥವು ನಿಮ್ಮನ್ನು ರಕ್ಷಿಸುತ್ತದೆ. ",retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V1L02595,MAHABHARATA-1-AADIPARVA-_djvu (1).txt,2595,2595,,I1-S03 | FF01-S16,12೧/1 ಮಹಾಭಾರತ ,retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V1L02598,MAHABHARATA-1-AADIPARVA-_djvu (1).txt,2598,2604,,I1-S03 | FF01-S16,"""ಮಹಾಭಾರತ ಗ್ರಂಥವನ್ನು ನೀವು ರಕ್ಷಣೆ ಮಾಡಿ, ಮಹಾಭಾರತ ಗ್ರಂಥವು ನಿಮ್ಮನ್ನು 
ರಕ್ಷಿಸುತ್ತದೆ'. “ಮಹಾಭಾರತ ಗ್ರಂಥವನ್ನು ನೀವು ಎಲ್ಲೆಡೆ ಬೆಳೆಸಿರಿ. ಎಲ್ಲೆಡೆ ಬೆಳೆದಿರುವ 
ಮಹಾಭಾರತ ಗ್ರಂಥವು ನಿಮ್ಮನ್ನೂ ಕೂಡ ಎಲ್ಲೆಡೆ ಬೆಳೆಸುತ್ತದೆ'.  'ನೀವಿಲ್ಲದೇ 
ಮಹಾಭಾರತವಿಲ್ಲ. ಮಹಾಭಾರತವಿಲ್ಲದೇ ನೀವಿಲ್ಲ'. ""ನಿಮ್ಮಲ್ಲಿ ಮಹಾಭಾರತ. 
ಮಹಾಭಾರತದಲ್ಲಿ ನೀವು'. ಬನ್ನಿ 1! ಜೊತೆಯಾಗಿ ಶ್ರಮಿಸೋಣ. ಮಾನವಕುಲದ 
ಜ್ಞಾನದಾಹವನ್ನು ಇಂಗಿಸೋಣ. ಸರ್ವರಿಗೂ ಸುಖ-ಶಾಂತಿ ಸಮೃದ್ಧಿಯನ್ನು ಸಾಧಿ 
ಸೋಣ. ",retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V1L02607,MAHABHARATA-1-AADIPARVA-_djvu (1).txt,2607,2607,,I1-S03 | FF01-S17,ಭಂಡಾರ್ಕರ್‌ ಸಂಸ್ಥೆಯ ಸಾಧನೆ ,retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V1L02610,MAHABHARATA-1-AADIPARVA-_djvu (1).txt,2610,2618,,I1-S03 | FF01-S17,"ಪುಣೆಯ ಶ್ರೀ ವಿಷ್ಣು ಎಸ್‌. ಸೂಕ್ತಂಕರ್‌ ಎಂಬ ವಿದ್ವಾಂಸರು ಕ್ರಿ.ಶ. ೧೯೧೫ ದಲ್ಲಿ 
ಶುದ್ಧಪ್ರತಿಗಾಗಿ ಬಹಳ ಶ್ರಮಪಟ್ಟಿದ್ದಾರೆ. ಅವರು ತಮ್ಮ ಕಾರ್ಯದಲ್ಲಿ 
ಔಂಧದೇಶರಾಜನಾದ ಶ್ರೀಮನ್‌ ಬಾಳಸಾಹೇಬ್‌ ಪಂತ್‌ ಪ್ರತಿನಿಧಿ ಎಂಬ ವ್ಯಕ್ತಿಯ 
ಸಹಕಾರವನ್ನು ಪಡೆದಿರುತ್ತಾರೆ. ಅಷ್ಟೇ ಅಲ್ಲದೇ, ಎಸ್‌. ಬೆಲ್‌ವೆಲ್‌ಕರ್‌, ಎ.ಬಿ. 
ಗಜೇಂದ್ರಗಡ್ಕರ್‌, ಪಿ.ವಿ. ಕಾಣೆ, ಆರ್‌.ಡಿ. ಕರಂಕರ್‌, ವಿ.ಜಿ. ಪರಂಜಪೆ, ವಿ.ಕೆ. 
ರಾಜವಾಡೆ, ಎನ್‌.ಬಿ. ಉತ್‌ಜೀಕರ್‌, ಪಿ.ಎಲ್‌. ವೈದ್ಯ, ವಿ.ಪಿ. ವೈದ್ಯ ಮೊದಲಾದ 
ವಿದ್ವಾಂಸರ ಸಂಪೂರ್ಣ ಸಹಕಾರವನ್ನು ಬಹಳವಾಗಿ ಪಡೆದಿರುತ್ತಾರೆ. ಭಂಡಾರ್ಕರ್‌ 
ಓರಿಯಂಟಲ್‌ ರೀಸರ್ಚ್‌ ಇನ್‌ಸ್ಟಿಟ್ಯೂಟ್‌ ಎಂಬ ಸಂಸ್ಥೆಯ ಮೂಲಕ ಇವರೆಲ್ಲರೂ 
ಮಹಾಭಾರತ ಸಂಶೋಧನೆಗಾಗಿ ಬಹಳ ಪ್ರಯತ್ನಪಟ್ಟಿದ್ದಾರೆ. ",retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V1L02621,MAHABHARATA-1-AADIPARVA-_djvu (1).txt,2621,2626,,I1-S03 | FF01-S17,"ಪ್ರತಿಫಲವಾದ ""ಮಹಾಭಾರತದ ಕ್ರಿಟಿಕಲ್‌ ಎಡಿಷನ್‌ ಎಂಬ ಪುಸ್ತಕಗಳಲ್ಲಿ ತಮ್ಮ 
ಅನುಭವವನ್ನು ಹಂಚಿಕೊಂಡಿದ್ದಾರೆ. ಸಂಪೂರ್ಣ ೧೮ ಪರ್ವಗಳ ಕಾರ್ಯವನ್ನು೧೯೬೬ 
ರಲ್ಲಿ ಪೂರ್ಣಗೊಳಿಸಿದ್ದಾರೆ. ಡಿ.ಎನ್‌. ರಾಧಾಕೃಷ್ಣನ್‌ ಅವರು ಸೆಪ್ಟೆಂಬರ್‌ ೨೨, 
೧೯೬೬ರಲ್ಲಿ ಭಂಡಾರ್ಕರ್‌ ಓರಿಯಂಟಲ್‌ ರೀಸರ್ಚ್‌ ಇನ್‌ಸ್ಟಿಟ್ಯೂಟ್‌ ಈ ಸಂಸ್ಥೆಯಿಂದ 
ಶೋಧಿಸಲ್ಪಟ್ಟ ಸಂಪೂರ್ಣ ಮಹಾಭಾರತವನ್ನು ಉದ್ಭಾಟಿಸಿದರು. ಅನಂತರ ೧೯೯೭ರ 
ತನಕ ಹರಿವಂಶವನ್ನು ಪ್ರಕಟಣೆ ಮಾಡಿದ್ದಾರೆ. ",retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V1L02629,MAHABHARATA-1-AADIPARVA-_djvu (1).txt,2629,2629,,I1-S03 | FF01-S17,ಈ ಇನ್‌ಸ್ಟಿಟ್ಯೂಟ್‌ನ ಡಿ.ಎನ್‌.ಆರ್‌. ಎಂಬ ಮುಖ್ಯಸ್ಥರು ತಮ್ಮ ಪ್ರಯತ್ನದ ,retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V1L02632,MAHABHARATA-1-AADIPARVA-_djvu (1).txt,2632,2635,,I1-S03 | FF01-S17,"ವಿ.ಎಸ್‌. ಸೂಕ್ತಂಕರ್‌ ಅವರು ತಿಳಿಸುವಂತೆ ಜರ್ಮನ್‌ ದೇಶದ ವಿಶ್ವವಿದ್ಯಾನಿಲಯದ 
ಸಂಪೂರ್ಣ ಸಹಕಾರವನ್ನು ತಾವು ಪಡೆದಿದ್ದಾರೆ. ಅಷ್ಟೇ ಅಲ್ಲದೇ ನೇಪಾಳ, ಕಾಶ್ಮೀರ, 
ತಂಜಾವೂರು, ತಿರುವಾಂಕೂರು ಮೊದಲಾದ ಅನೇಕ ಪ್ರಾಂತಗಳಲ್ಲಿರುವ ನೂರಾರು 
ಹಸ್ತಪ್ರತಿಗಳನ್ನು ತಾವು ಸಂಗ್ರಹಿಸಿ ಸಂಶೋಧಿಸಿರುವುದಾಗಿ ಹೇಳಿರುತ್ತಾರೆ. ಯೂರೋಪಿನ ",retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V1L02638,MAHABHARATA-1-AADIPARVA-_djvu (1).txt,2638,2638,,I1-S03 | FF01-S17,ಆದಿಪರ್ವ [2೧1] ,retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V1L02641,MAHABHARATA-1-AADIPARVA-_djvu (1).txt,2641,2651,,I1-S03 | FF01-S17,"ವಿದ್ಯಾವಂತರ ಕೊಡುಗೆಯ ಉಪಕಾರವನ್ನು ಸ್ಥರಿಸಿಕೊಳ್ಳುವ ಸೂಕ್ತಂಕರ್‌ ಅವರು 
ನೇಪಾಳರಾಜನ ಬಹಳ ಔದಾರ್ಯವನ್ನೂ ಕೂಡ ಸ್ಥರಿಸಿಕೊಳುತ್ತಾರೆ. ಕ್ರಿಟಿಕಲ್‌ ಎಡಿಷನ್‌ 
ಎಂಬ ಬೃಹತ್‌ ಹೊತ್ತಿಗೆಗಳನ್ನು ಮುದ್ರಣ ಮಾಡಬೇಕೆಂಬ ಅಭಿಪ್ರಾಯವನ್ನು ಮೊದಲು 
ಘೋಷಿಸಿದವರು ಪ್ರೋ. ವಿಂಟರ್‌. ೧೮೯೭ರಲ್ಲಿ ಅಂತರರಾಷ್ಟ್ರೀಯ ಸನಾತನಿಗಳ 
ಸಮೂಹದ ಸಮಿತಿಯ ಮುಂದೆ ಇದನ್ನು ಪ್ರಸ್ತಾಪಮಾಡಿ ಮಹಾಭಾರತದ 
ಶ್ರೇಷ್ಠತೆಯನ್ನು ಎತ್ತಿಹಿಡಿದರು. ಪುನಃ ಸುಮಾರು ೧೦ ವರ್ಷಗಳ ಕಾಲ ಮಹಾಭಾರತದ 
ಶುದ್ಧಪಾಠದ ಶೋಧನೆಗಾಗಿ ಬಹಳ ಶ್ರಮಪಟ್ಟರು. ವಿಂಟರ್‌ ನಿಟ್ಸ್‌ ಇವರ 
ಅಭಿಪ್ರಾಯವನ್ನು ಅನೇಕರು ವಿರೋಧ ಮಾಡಿದರೂ ಕೂಡ ೧೯೦೪ರಲ್ಲಿ ಲಂಡನ್‌ 
ದೇಶದಲ್ಲಿನಡೆದ ಬೃಹತ್‌ ಸಭೆಯಲ್ಲಿ ಬರ್ಲಿನ್‌ ಮತ್ತು ವಿಯೆನ್‌ ಎಂಬ ವಿದ್ಯಾಸಂಸ್ಥೆಗಳು 
ಮಹಾಭಾರತದ ಶೋಧನೆಯ ಕೆಲಸವು ಮಾಡಲೇಬೇಕೆಂಬ ಸದುದ್ದೇಶದಿಂದ 
ಧನಸಹಾಯ ಮಾಡಿದವು. ಅನಂತರ ಕೆಲಸವು ಪ್ರಾರಂಭವಾಯಿತು. ",retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
